FilmId,PersonId,RoleId,FilmGuid,PersonGuid,RoleGuid
1766,8309,57,25030126-6085-42d8-9d4f-68d2ba100594,8ef15c30-6b71-4713-adb5-e865ae477f53,b2a6359d-593f-417d-8eca-05e04a4545c3
1766,8310,54,25030126-6085-42d8-9d4f-68d2ba100594,8a7083a1-5d1e-4211-8d52-4606dd2ece9a,ee4cde42-6504-4d43-a208-adda6604cb89
1766,8311,55,25030126-6085-42d8-9d4f-68d2ba100594,e24de58e-4a68-48fc-8ce3-307c6e0389d2,c1748552-8cdb-4549-bde4-7d800ff26961
1766,8312,55,25030126-6085-42d8-9d4f-68d2ba100594,f49d7ab1-91e4-48d4-be24-324db7e4d583,c1748552-8cdb-4549-bde4-7d800ff26961
1766,8313,55,25030126-6085-42d8-9d4f-68d2ba100594,e5ffe6bd-126c-4b55-ad61-bc9bdd56cd42,c1748552-8cdb-4549-bde4-7d800ff26961
1766,8314,55,25030126-6085-42d8-9d4f-68d2ba100594,b66153c0-67d7-4ec7-887a-567ac581348e,c1748552-8cdb-4549-bde4-7d800ff26961
1766,8315,55,25030126-6085-42d8-9d4f-68d2ba100594,40d96753-da82-4570-ad22-653e3738045c,c1748552-8cdb-4549-bde4-7d800ff26961
1767,688,57,f6c135c6-12a9-4c5d-b0e2-8b8207e9a4d7,bf3d0fc1-2702-420b-9e76-c2627e0186b7,b2a6359d-593f-417d-8eca-05e04a4545c3
1767,1709,55,f6c135c6-12a9-4c5d-b0e2-8b8207e9a4d7,96b6514b-f516-44bc-9390-56e1bc04fd85,c1748552-8cdb-4549-bde4-7d800ff26961
1767,2766,54,f6c135c6-12a9-4c5d-b0e2-8b8207e9a4d7,6799a2f8-a9d2-4ef4-a867-9b1eb2ee08bc,ee4cde42-6504-4d43-a208-adda6604cb89
1767,4551,52,f6c135c6-12a9-4c5d-b0e2-8b8207e9a4d7,46fcedeb-979d-45b5-b63e-d2e02c3151a4,0a06f05f-4227-4cd1-be82-768ac687566e
1767,5372,56,f6c135c6-12a9-4c5d-b0e2-8b8207e9a4d7,4bc8a604-026f-4853-a9df-64cf1938f3bd,d26ce4be-ef14-417f-bf6b-091c904e5542
1767,7020,55,f6c135c6-12a9-4c5d-b0e2-8b8207e9a4d7,38c5e39f-0b81-48c1-be95-bb1b1cd9be11,c1748552-8cdb-4549-bde4-7d800ff26961
1768,8316,58,bbdcfbc8-89af-4ce3-8c97-25d33639fb57,4cb70a4a-6869-43fa-9a1d-6407a6fbaeb3,07960137-9436-4efc-8c41-d54d448210d5
1768,8317,52,bbdcfbc8-89af-4ce3-8c97-25d33639fb57,e79d97af-6420-404c-b39a-2ff81826d6ef,0a06f05f-4227-4cd1-be82-768ac687566e
1768,8317,56,bbdcfbc8-89af-4ce3-8c97-25d33639fb57,e79d97af-6420-404c-b39a-2ff81826d6ef,d26ce4be-ef14-417f-bf6b-091c904e5542
1768,8318,57,bbdcfbc8-89af-4ce3-8c97-25d33639fb57,8933677f-14da-4827-bad4-34580c784ebc,b2a6359d-593f-417d-8eca-05e04a4545c3
1768,8319,54,bbdcfbc8-89af-4ce3-8c97-25d33639fb57,8067c264-fbd5-484f-b9a1-68ca4ebdcd9e,ee4cde42-6504-4d43-a208-adda6604cb89
1768,8320,55,bbdcfbc8-89af-4ce3-8c97-25d33639fb57,18174e4a-c9fb-4dac-bce7-5ecc73e94420,c1748552-8cdb-4549-bde4-7d800ff26961
1768,8321,55,bbdcfbc8-89af-4ce3-8c97-25d33639fb57,676d028f-7056-4dc4-8946-fd5c9c5ca2c6,c1748552-8cdb-4549-bde4-7d800ff26961
1768,8322,55,bbdcfbc8-89af-4ce3-8c97-25d33639fb57,10de0958-4d65-4ca0-97e7-f982980944df,c1748552-8cdb-4549-bde4-7d800ff26961
1768,8323,55,bbdcfbc8-89af-4ce3-8c97-25d33639fb57,9d680faf-b173-4802-9fb2-b72b33a3cfe4,c1748552-8cdb-4549-bde4-7d800ff26961
1768,8324,55,bbdcfbc8-89af-4ce3-8c97-25d33639fb57,63ce2c2a-db2d-456d-8639-d3f4b88c9e9d,c1748552-8cdb-4549-bde4-7d800ff26961
1769,8325,58,29be2e0b-c49d-491b-8010-5e14f66b5877,56922680-5b81-48d7-8f30-aeadef7dcf6f,07960137-9436-4efc-8c41-d54d448210d5
1769,8326,52,29be2e0b-c49d-491b-8010-5e14f66b5877,b571d008-3469-4352-8f00-50ae69dccce6,0a06f05f-4227-4cd1-be82-768ac687566e
1769,8326,56,29be2e0b-c49d-491b-8010-5e14f66b5877,b571d008-3469-4352-8f00-50ae69dccce6,d26ce4be-ef14-417f-bf6b-091c904e5542
1769,8327,52,29be2e0b-c49d-491b-8010-5e14f66b5877,7842dbc2-d67e-4a3e-a4a9-8343ed9b9c63,0a06f05f-4227-4cd1-be82-768ac687566e
1769,8327,56,29be2e0b-c49d-491b-8010-5e14f66b5877,7842dbc2-d67e-4a3e-a4a9-8343ed9b9c63,d26ce4be-ef14-417f-bf6b-091c904e5542
1769,8328,54,29be2e0b-c49d-491b-8010-5e14f66b5877,5933f0a8-f7c5-40df-a39b-3443bc57fb19,ee4cde42-6504-4d43-a208-adda6604cb89
1769,8329,54,29be2e0b-c49d-491b-8010-5e14f66b5877,750b0576-aa49-46e0-9550-ea7b739b77c4,ee4cde42-6504-4d43-a208-adda6604cb89
1769,8329,55,29be2e0b-c49d-491b-8010-5e14f66b5877,750b0576-aa49-46e0-9550-ea7b739b77c4,c1748552-8cdb-4549-bde4-7d800ff26961
1769,8330,55,29be2e0b-c49d-491b-8010-5e14f66b5877,637aea3e-4aa3-44a9-ae9d-ccbcbcde6cc5,c1748552-8cdb-4549-bde4-7d800ff26961
1769,8331,55,29be2e0b-c49d-491b-8010-5e14f66b5877,99207f68-4ede-4734-82e9-2c9d2955214d,c1748552-8cdb-4549-bde4-7d800ff26961
1769,8332,55,29be2e0b-c49d-491b-8010-5e14f66b5877,83f5962b-0c21-4898-8727-35b9c60aa712,c1748552-8cdb-4549-bde4-7d800ff26961
1769,8333,55,29be2e0b-c49d-491b-8010-5e14f66b5877,98083663-884d-4f31-a96b-29d0060669b9,c1748552-8cdb-4549-bde4-7d800ff26961
1769,25488,57,29be2e0b-c49d-491b-8010-5e14f66b5877,4b3e3d5b-1094-4aa1-ae29-0abd413598ec,b2a6359d-593f-417d-8eca-05e04a4545c3
1771,954,52,6a5dcd2b-b232-4018-b90b-6a07c8c9b22a,3749694f-84c8-4340-a065-df046321c83a,0a06f05f-4227-4cd1-be82-768ac687566e
1771,8345,57,6a5dcd2b-b232-4018-b90b-6a07c8c9b22a,26f7280a-3403-491a-8ad3-92cbff825da8,b2a6359d-593f-417d-8eca-05e04a4545c3
1772,954,52,d8895cbc-506d-4d9a-a857-5ee67e40320b,3749694f-84c8-4340-a065-df046321c83a,0a06f05f-4227-4cd1-be82-768ac687566e
1772,8334,56,d8895cbc-506d-4d9a-a857-5ee67e40320b,3b459b7e-88ee-4623-b899-7d1da21a1ce4,d26ce4be-ef14-417f-bf6b-091c904e5542
1772,8334,57,d8895cbc-506d-4d9a-a857-5ee67e40320b,3b459b7e-88ee-4623-b899-7d1da21a1ce4,b2a6359d-593f-417d-8eca-05e04a4545c3
1772,8335,55,d8895cbc-506d-4d9a-a857-5ee67e40320b,9b2c3e8b-977d-4937-a945-e66970fde519,c1748552-8cdb-4549-bde4-7d800ff26961
1772,8336,55,d8895cbc-506d-4d9a-a857-5ee67e40320b,988c00a2-1129-44ab-8ac1-510c603fdb5e,c1748552-8cdb-4549-bde4-7d800ff26961
1772,23700,57,d8895cbc-506d-4d9a-a857-5ee67e40320b,5ce2860f-2aa0-471f-8de7-fcd62b3f689d,b2a6359d-593f-417d-8eca-05e04a4545c3
1773,954,52,86316bef-14e4-4a76-b16c-d0875ac5bb48,3749694f-84c8-4340-a065-df046321c83a,0a06f05f-4227-4cd1-be82-768ac687566e
1773,8334,56,86316bef-14e4-4a76-b16c-d0875ac5bb48,3b459b7e-88ee-4623-b899-7d1da21a1ce4,d26ce4be-ef14-417f-bf6b-091c904e5542
1773,8334,57,86316bef-14e4-4a76-b16c-d0875ac5bb48,3b459b7e-88ee-4623-b899-7d1da21a1ce4,b2a6359d-593f-417d-8eca-05e04a4545c3
1773,23700,57,86316bef-14e4-4a76-b16c-d0875ac5bb48,5ce2860f-2aa0-471f-8de7-fcd62b3f689d,b2a6359d-593f-417d-8eca-05e04a4545c3
1775,953,58,4699634c-b941-4908-8093-a9d727bd70a8,a6aede61-02be-4a80-b298-8fd51c69e9fc,07960137-9436-4efc-8c41-d54d448210d5
1775,954,52,4699634c-b941-4908-8093-a9d727bd70a8,3749694f-84c8-4340-a065-df046321c83a,0a06f05f-4227-4cd1-be82-768ac687566e
1775,954,56,4699634c-b941-4908-8093-a9d727bd70a8,3749694f-84c8-4340-a065-df046321c83a,d26ce4be-ef14-417f-bf6b-091c904e5542
1775,8338,55,4699634c-b941-4908-8093-a9d727bd70a8,15b392d0-59be-4d21-b87c-948fc436828b,c1748552-8cdb-4549-bde4-7d800ff26961
1775,8339,55,4699634c-b941-4908-8093-a9d727bd70a8,7fa5375d-85d7-404a-8e12-be06b23f0a6f,c1748552-8cdb-4549-bde4-7d800ff26961
1775,8340,55,4699634c-b941-4908-8093-a9d727bd70a8,94495a86-37f7-402c-9654-69e7259a5b0a,c1748552-8cdb-4549-bde4-7d800ff26961
1775,8341,55,4699634c-b941-4908-8093-a9d727bd70a8,08ce5ebc-1a46-4ef0-b731-029f5e2091ff,c1748552-8cdb-4549-bde4-7d800ff26961
1775,8342,55,4699634c-b941-4908-8093-a9d727bd70a8,507d86a8-f109-4995-b0d6-d9560e250d0c,c1748552-8cdb-4549-bde4-7d800ff26961
1775,8349,57,4699634c-b941-4908-8093-a9d727bd70a8,8473b913-16e7-4fc2-bc7a-0550c1c060d5,b2a6359d-593f-417d-8eca-05e04a4545c3
1775,23701,54,4699634c-b941-4908-8093-a9d727bd70a8,1538097d-ad25-4bc1-b58b-de39b22db8f4,ee4cde42-6504-4d43-a208-adda6604cb89
1775,23702,57,4699634c-b941-4908-8093-a9d727bd70a8,8f0922a5-58a9-4c26-9d5e-7ce307074776,b2a6359d-593f-417d-8eca-05e04a4545c3
1776,953,58,bd0ab3e0-af02-43d0-af97-814f72170fd1,a6aede61-02be-4a80-b298-8fd51c69e9fc,07960137-9436-4efc-8c41-d54d448210d5
1776,954,52,bd0ab3e0-af02-43d0-af97-814f72170fd1,3749694f-84c8-4340-a065-df046321c83a,0a06f05f-4227-4cd1-be82-768ac687566e
1776,954,58,bd0ab3e0-af02-43d0-af97-814f72170fd1,3749694f-84c8-4340-a065-df046321c83a,07960137-9436-4efc-8c41-d54d448210d5
1776,8343,56,bd0ab3e0-af02-43d0-af97-814f72170fd1,4886f219-4d8d-4690-8cda-d34dde5e1d3d,d26ce4be-ef14-417f-bf6b-091c904e5542
1776,8344,56,bd0ab3e0-af02-43d0-af97-814f72170fd1,91403d06-eb1b-467a-95ab-619449db1a79,d26ce4be-ef14-417f-bf6b-091c904e5542
1776,8345,57,bd0ab3e0-af02-43d0-af97-814f72170fd1,26f7280a-3403-491a-8ad3-92cbff825da8,b2a6359d-593f-417d-8eca-05e04a4545c3
1776,8346,55,bd0ab3e0-af02-43d0-af97-814f72170fd1,deb2e801-d12e-4f95-bf84-d2dbceeeaa70,c1748552-8cdb-4549-bde4-7d800ff26961
1776,8347,55,bd0ab3e0-af02-43d0-af97-814f72170fd1,6879baed-6771-4e9a-8e91-31610412ed0f,c1748552-8cdb-4549-bde4-7d800ff26961
1776,8348,55,bd0ab3e0-af02-43d0-af97-814f72170fd1,0d2766f9-03af-485e-97ef-c7416858a182,c1748552-8cdb-4549-bde4-7d800ff26961
1777,954,52,b1a287c1-faa8-4471-a75d-a24f0bb814eb,3749694f-84c8-4340-a065-df046321c83a,0a06f05f-4227-4cd1-be82-768ac687566e
1777,8343,56,b1a287c1-faa8-4471-a75d-a24f0bb814eb,4886f219-4d8d-4690-8cda-d34dde5e1d3d,d26ce4be-ef14-417f-bf6b-091c904e5542
1777,8344,56,b1a287c1-faa8-4471-a75d-a24f0bb814eb,91403d06-eb1b-467a-95ab-619449db1a79,d26ce4be-ef14-417f-bf6b-091c904e5542
1777,8346,55,b1a287c1-faa8-4471-a75d-a24f0bb814eb,deb2e801-d12e-4f95-bf84-d2dbceeeaa70,c1748552-8cdb-4549-bde4-7d800ff26961
1777,8349,57,b1a287c1-faa8-4471-a75d-a24f0bb814eb,8473b913-16e7-4fc2-bc7a-0550c1c060d5,b2a6359d-593f-417d-8eca-05e04a4545c3
1777,8350,55,b1a287c1-faa8-4471-a75d-a24f0bb814eb,5875816b-7ba4-4b2a-a286-ac3bf4e219d4,c1748552-8cdb-4549-bde4-7d800ff26961
1777,8351,55,b1a287c1-faa8-4471-a75d-a24f0bb814eb,876e3055-4026-49b4-a5cc-d5898b772752,c1748552-8cdb-4549-bde4-7d800ff26961
1779,954,52,d629d091-a6d3-4099-bf43-ea9173760822,3749694f-84c8-4340-a065-df046321c83a,0a06f05f-4227-4cd1-be82-768ac687566e
1779,8343,56,d629d091-a6d3-4099-bf43-ea9173760822,4886f219-4d8d-4690-8cda-d34dde5e1d3d,d26ce4be-ef14-417f-bf6b-091c904e5542
1779,8344,56,d629d091-a6d3-4099-bf43-ea9173760822,91403d06-eb1b-467a-95ab-619449db1a79,d26ce4be-ef14-417f-bf6b-091c904e5542
1779,8353,57,d629d091-a6d3-4099-bf43-ea9173760822,163c976a-a3fd-4d53-b151-427c334af266,b2a6359d-593f-417d-8eca-05e04a4545c3
1779,8354,55,d629d091-a6d3-4099-bf43-ea9173760822,2137366c-68af-4936-8fb3-bc11ffc1e715,c1748552-8cdb-4549-bde4-7d800ff26961
1780,954,52,f83e8399-1509-4261-8871-c07dfe3b9698,3749694f-84c8-4340-a065-df046321c83a,0a06f05f-4227-4cd1-be82-768ac687566e
1780,8343,56,f83e8399-1509-4261-8871-c07dfe3b9698,4886f219-4d8d-4690-8cda-d34dde5e1d3d,d26ce4be-ef14-417f-bf6b-091c904e5542
1780,8344,56,f83e8399-1509-4261-8871-c07dfe3b9698,91403d06-eb1b-467a-95ab-619449db1a79,d26ce4be-ef14-417f-bf6b-091c904e5542
1780,8355,55,f83e8399-1509-4261-8871-c07dfe3b9698,c452dbc1-8bf2-4d67-b580-032e63913451,c1748552-8cdb-4549-bde4-7d800ff26961
1780,8356,55,f83e8399-1509-4261-8871-c07dfe3b9698,b8218e09-5f52-4d08-9bff-0eb2bfee8477,c1748552-8cdb-4549-bde4-7d800ff26961
1780,8357,55,f83e8399-1509-4261-8871-c07dfe3b9698,55027b5b-0dc6-4c0c-9b81-530255da7aad,c1748552-8cdb-4549-bde4-7d800ff26961
1780,23700,57,f83e8399-1509-4261-8871-c07dfe3b9698,5ce2860f-2aa0-471f-8de7-fcd62b3f689d,b2a6359d-593f-417d-8eca-05e04a4545c3
1781,8358,52,6f0035de-335e-40b9-85cd-298b18d74244,12e7168d-3adb-418a-99b8-fa0ef3a5cf48,0a06f05f-4227-4cd1-be82-768ac687566e
1781,8358,56,6f0035de-335e-40b9-85cd-298b18d74244,12e7168d-3adb-418a-99b8-fa0ef3a5cf48,d26ce4be-ef14-417f-bf6b-091c904e5542
1781,8359,55,6f0035de-335e-40b9-85cd-298b18d74244,b188f974-4300-4595-97f5-df5432c98e89,c1748552-8cdb-4549-bde4-7d800ff26961
1781,8360,55,6f0035de-335e-40b9-85cd-298b18d74244,184c2cde-066d-4257-8e8b-a783e0297114,c1748552-8cdb-4549-bde4-7d800ff26961
1781,8361,55,6f0035de-335e-40b9-85cd-298b18d74244,57994117-4b10-4702-9d6a-ee43c7438794,c1748552-8cdb-4549-bde4-7d800ff26961
1781,8362,54,6f0035de-335e-40b9-85cd-298b18d74244,f15fc0e9-e726-49cc-981f-506ab1509214,ee4cde42-6504-4d43-a208-adda6604cb89
1781,8363,54,6f0035de-335e-40b9-85cd-298b18d74244,0dda586d-f973-4019-bba1-df0f3170d41a,ee4cde42-6504-4d43-a208-adda6604cb89
1781,8364,54,6f0035de-335e-40b9-85cd-298b18d74244,a329c84a-4826-4aba-8202-cc0b6afb214f,ee4cde42-6504-4d43-a208-adda6604cb89
1781,8365,54,6f0035de-335e-40b9-85cd-298b18d74244,e543b6c2-1d06-4384-aa0f-6dc1348103a3,ee4cde42-6504-4d43-a208-adda6604cb89
1781,8366,54,6f0035de-335e-40b9-85cd-298b18d74244,94696992-2f24-4b89-9e6b-752320ab6c6a,ee4cde42-6504-4d43-a208-adda6604cb89
1781,8367,54,6f0035de-335e-40b9-85cd-298b18d74244,a9142c95-55a0-4b2a-86ec-76c12e218a14,ee4cde42-6504-4d43-a208-adda6604cb89
1781,8368,57,6f0035de-335e-40b9-85cd-298b18d74244,2f9ac1c4-a5ff-4f31-9574-fb320c91bcfe,b2a6359d-593f-417d-8eca-05e04a4545c3
1781,8369,58,6f0035de-335e-40b9-85cd-298b18d74244,e22b6a28-49da-4ed3-a042-c9954412ec94,07960137-9436-4efc-8c41-d54d448210d5
1782,339,57,12ecba52-de41-4d54-9ae3-b155ef3a2304,f78a3df8-879d-4fe4-9153-40ccb6cbcd3e,b2a6359d-593f-417d-8eca-05e04a4545c3
1782,438,54,12ecba52-de41-4d54-9ae3-b155ef3a2304,e607b69d-a523-468d-ae6d-86363b89083b,ee4cde42-6504-4d43-a208-adda6604cb89
1782,8370,52,12ecba52-de41-4d54-9ae3-b155ef3a2304,35dfaf71-bfa8-4f05-934e-e371c8766eef,0a06f05f-4227-4cd1-be82-768ac687566e
1782,8370,56,12ecba52-de41-4d54-9ae3-b155ef3a2304,35dfaf71-bfa8-4f05-934e-e371c8766eef,d26ce4be-ef14-417f-bf6b-091c904e5542
1782,8371,55,12ecba52-de41-4d54-9ae3-b155ef3a2304,4a1b2b0f-9dff-4964-8989-e6a7157a8a26,c1748552-8cdb-4549-bde4-7d800ff26961
1782,8372,55,12ecba52-de41-4d54-9ae3-b155ef3a2304,54d15cc5-5257-4cef-bef6-e367a8cc75ed,c1748552-8cdb-4549-bde4-7d800ff26961
1782,8373,55,12ecba52-de41-4d54-9ae3-b155ef3a2304,b992ab7c-df3b-48b5-a956-fedbf847aae8,c1748552-8cdb-4549-bde4-7d800ff26961
1782,8374,54,12ecba52-de41-4d54-9ae3-b155ef3a2304,be46ed24-d622-40f1-b499-2dce2998aede,ee4cde42-6504-4d43-a208-adda6604cb89
1782,8375,54,12ecba52-de41-4d54-9ae3-b155ef3a2304,62c4e66b-2c20-4871-bcf9-2fda0bee98a2,ee4cde42-6504-4d43-a208-adda6604cb89
1782,8376,54,12ecba52-de41-4d54-9ae3-b155ef3a2304,83b17696-d8d4-4441-8269-3e4a6e6910cd,ee4cde42-6504-4d43-a208-adda6604cb89
1782,8377,58,12ecba52-de41-4d54-9ae3-b155ef3a2304,f864f059-cd6f-483b-8000-28df205a14e1,07960137-9436-4efc-8c41-d54d448210d5
1783,2277,52,e9a5c82f-c8b7-4ca2-bc94-1c79bb582985,c8bf9493-a84f-4bbf-a351-1289e50a0159,0a06f05f-4227-4cd1-be82-768ac687566e
1783,2277,54,e9a5c82f-c8b7-4ca2-bc94-1c79bb582985,c8bf9493-a84f-4bbf-a351-1289e50a0159,ee4cde42-6504-4d43-a208-adda6604cb89
1783,2277,56,e9a5c82f-c8b7-4ca2-bc94-1c79bb582985,c8bf9493-a84f-4bbf-a351-1289e50a0159,d26ce4be-ef14-417f-bf6b-091c904e5542
1783,5903,52,e9a5c82f-c8b7-4ca2-bc94-1c79bb582985,cf9cd28c-d100-4ff9-808a-4ed83d89c503,0a06f05f-4227-4cd1-be82-768ac687566e
1783,5903,54,e9a5c82f-c8b7-4ca2-bc94-1c79bb582985,cf9cd28c-d100-4ff9-808a-4ed83d89c503,ee4cde42-6504-4d43-a208-adda6604cb89
1783,5903,56,e9a5c82f-c8b7-4ca2-bc94-1c79bb582985,cf9cd28c-d100-4ff9-808a-4ed83d89c503,d26ce4be-ef14-417f-bf6b-091c904e5542
1783,5905,55,e9a5c82f-c8b7-4ca2-bc94-1c79bb582985,507aae1f-61f5-4142-be5b-5ddd7120ef81,c1748552-8cdb-4549-bde4-7d800ff26961
1783,6341,54,e9a5c82f-c8b7-4ca2-bc94-1c79bb582985,d566a975-926b-40fc-830e-932001cbf9bd,ee4cde42-6504-4d43-a208-adda6604cb89
1783,8378,55,e9a5c82f-c8b7-4ca2-bc94-1c79bb582985,2edf077a-5ce3-4b79-a06f-0ee57975dc19,c1748552-8cdb-4549-bde4-7d800ff26961
1783,8379,55,e9a5c82f-c8b7-4ca2-bc94-1c79bb582985,062a1fec-d8e0-4849-a256-2dc24b6d8a0e,c1748552-8cdb-4549-bde4-7d800ff26961
1783,8380,58,e9a5c82f-c8b7-4ca2-bc94-1c79bb582985,59aa283c-338e-48cc-8b8c-7ec1f7bd62ff,07960137-9436-4efc-8c41-d54d448210d5
1783,25294,57,e9a5c82f-c8b7-4ca2-bc94-1c79bb582985,e685ce48-b27f-4792-a895-ca09e98a80e0,b2a6359d-593f-417d-8eca-05e04a4545c3
1784,8381,52,6677e39e-6ca8-495d-bdcb-944c733dfc9f,31a66f3e-90a7-482d-b31b-ceb45a6ead18,0a06f05f-4227-4cd1-be82-768ac687566e
1784,8381,56,6677e39e-6ca8-495d-bdcb-944c733dfc9f,31a66f3e-90a7-482d-b31b-ceb45a6ead18,d26ce4be-ef14-417f-bf6b-091c904e5542
1784,8382,55,6677e39e-6ca8-495d-bdcb-944c733dfc9f,fa77f4d0-9a22-45d5-9983-ff6d6726980e,c1748552-8cdb-4549-bde4-7d800ff26961
1784,8383,55,6677e39e-6ca8-495d-bdcb-944c733dfc9f,42a4ec6c-cf4f-4b90-ba32-5808e0aef605,c1748552-8cdb-4549-bde4-7d800ff26961
1784,8385,55,6677e39e-6ca8-495d-bdcb-944c733dfc9f,6239976f-e793-4ad7-bd3a-0b026b99c1cb,c1748552-8cdb-4549-bde4-7d800ff26961
1784,8386,54,6677e39e-6ca8-495d-bdcb-944c733dfc9f,93afbf07-311f-4081-a1d1-beddda3381d3,ee4cde42-6504-4d43-a208-adda6604cb89
1784,8387,54,6677e39e-6ca8-495d-bdcb-944c733dfc9f,6d6b6155-2f61-45d6-a909-35f0bb635c7a,ee4cde42-6504-4d43-a208-adda6604cb89
1784,8388,54,6677e39e-6ca8-495d-bdcb-944c733dfc9f,0f9c5507-5847-4a5c-8e91-5c48ff2fdb7d,ee4cde42-6504-4d43-a208-adda6604cb89
1784,8389,54,6677e39e-6ca8-495d-bdcb-944c733dfc9f,81c78500-caf3-4d12-a633-92d855c3c176,ee4cde42-6504-4d43-a208-adda6604cb89
1784,8390,54,6677e39e-6ca8-495d-bdcb-944c733dfc9f,19b282a2-e47f-4e38-b49e-37a1ff6d8f9b,ee4cde42-6504-4d43-a208-adda6604cb89
1784,8391,54,6677e39e-6ca8-495d-bdcb-944c733dfc9f,2a12633e-3485-4ecf-8f8f-6daf0e985613,ee4cde42-6504-4d43-a208-adda6604cb89
1784,8392,54,6677e39e-6ca8-495d-bdcb-944c733dfc9f,af6e9ad4-80c0-4127-923f-8f5134a6906e,ee4cde42-6504-4d43-a208-adda6604cb89
1784,8393,54,6677e39e-6ca8-495d-bdcb-944c733dfc9f,bc8614b1-ea13-47e9-afd2-1cf304ded3cc,ee4cde42-6504-4d43-a208-adda6604cb89
1784,8394,54,6677e39e-6ca8-495d-bdcb-944c733dfc9f,34511cea-d328-409b-b635-cbb18b806387,ee4cde42-6504-4d43-a208-adda6604cb89
1784,8395,57,6677e39e-6ca8-495d-bdcb-944c733dfc9f,25b723c0-d71b-452b-b397-4eddf8772169,b2a6359d-593f-417d-8eca-05e04a4545c3
1784,8396,58,6677e39e-6ca8-495d-bdcb-944c733dfc9f,049f4867-3de9-430a-b7a8-ab86063ec7f7,07960137-9436-4efc-8c41-d54d448210d5
1785,4275,52,8701ab3b-3066-4669-863c-809b2f768608,43f3c6ea-0f9b-4717-9fc6-9d1070c41346,0a06f05f-4227-4cd1-be82-768ac687566e
1786,1796,56,4c58d695-0403-4197-adc7-23104aabcb70,0ba8dcb2-ac7d-4c24-bd56-9721adcbb6cb,d26ce4be-ef14-417f-bf6b-091c904e5542
1786,2432,52,4c58d695-0403-4197-adc7-23104aabcb70,b0085b30-2b61-43be-aef6-c6dad76c3eee,0a06f05f-4227-4cd1-be82-768ac687566e
1786,2439,57,4c58d695-0403-4197-adc7-23104aabcb70,c5b7416f-4fd5-4469-bac1-3372286f607f,b2a6359d-593f-417d-8eca-05e04a4545c3
1786,6735,58,4c58d695-0403-4197-adc7-23104aabcb70,887180d1-c51c-4c5f-9be8-13f807c7949f,07960137-9436-4efc-8c41-d54d448210d5
1786,6931,55,4c58d695-0403-4197-adc7-23104aabcb70,9cd02662-6957-474c-9765-aac85ffd7509,c1748552-8cdb-4549-bde4-7d800ff26961
1786,8397,56,4c58d695-0403-4197-adc7-23104aabcb70,c4fffeda-5bf3-43e4-b2d1-162008699d77,d26ce4be-ef14-417f-bf6b-091c904e5542
1786,8398,55,4c58d695-0403-4197-adc7-23104aabcb70,67bfb4a5-b5b1-452e-812c-5292f4545170,c1748552-8cdb-4549-bde4-7d800ff26961
1786,8399,55,4c58d695-0403-4197-adc7-23104aabcb70,a7e439fb-e619-472b-992a-bf063b611e4a,c1748552-8cdb-4549-bde4-7d800ff26961
1786,8400,54,4c58d695-0403-4197-adc7-23104aabcb70,cf2b24bb-c3eb-46c7-b74f-be5a3f50f867,ee4cde42-6504-4d43-a208-adda6604cb89
1787,798,55,4e4f7986-7813-40e1-935c-0ab1eabd6a0a,1f212cb1-f650-4ee8-b3ae-f13710505c85,c1748552-8cdb-4549-bde4-7d800ff26961
1787,1017,57,4e4f7986-7813-40e1-935c-0ab1eabd6a0a,b3a615ca-e8d0-4297-bdb3-40951ef29102,b2a6359d-593f-417d-8eca-05e04a4545c3
1787,1018,52,4e4f7986-7813-40e1-935c-0ab1eabd6a0a,6fee3bc3-81ce-44b9-bfb4-336c74906192,0a06f05f-4227-4cd1-be82-768ac687566e
1787,1522,54,4e4f7986-7813-40e1-935c-0ab1eabd6a0a,f257871b-0be7-43d5-92e4-5f611c9fd883,ee4cde42-6504-4d43-a208-adda6604cb89
1787,1698,55,4e4f7986-7813-40e1-935c-0ab1eabd6a0a,7c91d9f8-2b48-4599-b9b3-3bb15bef48c4,c1748552-8cdb-4549-bde4-7d800ff26961
1787,1791,55,4e4f7986-7813-40e1-935c-0ab1eabd6a0a,78daaade-4d7b-48ff-a665-cc3fce169bc1,c1748552-8cdb-4549-bde4-7d800ff26961
1787,4823,58,4e4f7986-7813-40e1-935c-0ab1eabd6a0a,0f3cb454-2389-4be0-bbc7-b16634355566,07960137-9436-4efc-8c41-d54d448210d5
1787,5849,54,4e4f7986-7813-40e1-935c-0ab1eabd6a0a,048c94f7-cc6f-491c-8749-2a588d94c3a7,ee4cde42-6504-4d43-a208-adda6604cb89
1787,6635,54,4e4f7986-7813-40e1-935c-0ab1eabd6a0a,92545bd5-2c1c-4f21-a5a2-68b2e9a41899,ee4cde42-6504-4d43-a208-adda6604cb89
1787,8401,54,4e4f7986-7813-40e1-935c-0ab1eabd6a0a,fe105029-7aa8-4df7-ab92-64592b1f6aa8,ee4cde42-6504-4d43-a208-adda6604cb89
1787,8401,56,4e4f7986-7813-40e1-935c-0ab1eabd6a0a,fe105029-7aa8-4df7-ab92-64592b1f6aa8,d26ce4be-ef14-417f-bf6b-091c904e5542
1787,8402,54,4e4f7986-7813-40e1-935c-0ab1eabd6a0a,3a580bce-4caf-454a-b172-213b9462fb33,ee4cde42-6504-4d43-a208-adda6604cb89
